valence,radius,koff,dif
4,400,16.6810053720006,0.214468127869805
4,400,46.4158883361278,0.0917384582092891
4,400,129.154966501488,0.035403465088084
4,400,359.381366380463,0.0130712920614309
4,400,1000,0.0047442667225856
4,450,0.1,0.658275708106387
4,450,0.278255940220712,0.74211272084227
4,450,0.774263682681127,0.749230596051716
4,450,2.15443469003188,0.638893603166669
4,450,5.99484250318941,0.429536506835862
4,450,16.6810053720006,0.223120524957405
4,450,46.4158883361278,0.0955252992348416
4,450,129.154966501488,0.0368789251654831
4,450,359.381366380463,0.0136180384994944
4,450,1000,0.00494297656278214
4,500,0.1,0.670124732940918
4,500,0.278255940220712,0.754617261174337
4,500,0.774263682681127,0.762046168152992
4,500,2.15443469003188,0.650609842823228
4,500,5.99484250318941,0.438042144667489
4,500,16.6810053720006,0.227775199140558
4,500,46.4158883361278,0.0975706229878776
4,500,129.154966501488,0.0376771419751762
4,500,359.381366380463,0.0139140084355101
4,500,1000,0.00505056839966986
5,50,0.1,-0.0447740076975583
5,50,0.278255940220712,0.00464806924892311
5,50,0.774263682681127,0.0287772751814829
5,50,2.15443469003188,0.0302957781472571
5,50,5.99484250318941,0.0203189961580716
5,50,16.6810053720006,0.0101922431851764
5,50,46.4158883361278,0.00426904963822617
5,50,129.154966501488,0.0016324644807824
5,50,359.381366380463,0.000600600939788774
5,50,1000,0.000217707529090787
5,100,0.1,-0.0516735003348749
5,100,0.278255940220712,0.0400376865336896
5,100,0.774263682681127,0.0948438963209237
5,100,2.15443469003188,0.102737550221874
5,100,5.99484250318941,0.0758148730238643
5,100,16.6810053720006,0.0414698770193595
5,100,46.4158883361278,0.0183063715280873
5,100,129.154966501488,0.00717281552207737
5,100,359.381366380463,0.00266477980963224
5,100,1000,0.000969465798678222
5,150,0.1,0.0905981131170914
5,150,0.278255940220712,0.18510689634628
5,150,0.774263682681127,0.235975371912223
5,150,2.15443469003188,0.225260939227298
5,150,5.99484250318941,0.163254994787802
5,150,16.6810053720006,0.0902094854956106
5,150,46.4158883361278,0.0402358128997729
5,150,129.154966501488,0.0158505129570525
5,150,359.381366380463,0.0059018351489889
5,150,1000,0.00214895245819742
5,200,0.1,0.254942463818261
5,200,0.278255940220712,0.347236904262625
5,200,0.774263682681127,0.389827694436234
5,200,2.15443469003188,0.358096783174687
5,200,5.99484250318941,0.25901456174059
5,200,16.6810053720006,0.144275619408609
5,200,46.4158883361278,0.0647641531714053
5,200,129.154966501488,0.025594320065308
5,200,359.381366380463,0.00954222684173166
5,200,1000,0.00347617360435105
5,250,0.1,0.394505236362454
5,250,0.278255940220712,0.486503245650738
5,250,0.774263682681127,0.524200013099628
5,250,2.15443469003188,0.476601678672388
5,250,5.99484250318941,0.346262955322523
5,250,16.6810053720006,0.194298466735008
5,250,46.4158883361278,0.0876481080171907
5,250,129.154966501488,0.0347182375561217
5,250,359.381366380463,0.012955902218416
5,250,1000,0.00472139925155017
5,300,0.1,0.498890249823455
5,300,0.278255940220712,0.591930826647966
5,300,0.774263682681127,0.627639794943931
5,300,2.15443469003188,0.569676368744328
5,300,5.99484250318941,0.416098461710488
5,300,16.6810053720006,0.234875123062777
5,300,46.4158883361278,0.106343009766638
5,300,129.154966501488,0.0421950459152786
5,300,359.381366380463,0.0157566897187254
5,300,1000,0.00574351451782659
5,350,0.1,0.568932792132106
5,350,0.278255940220712,0.663491953226758
5,350,0.774263682681127,0.698973806996122
5,350,2.15443469003188,0.635076435157308
5,350,5.99484250318941,0.466028689453484
5,350,16.6810053720006,0.264237524034705
5,350,46.4158883361278,0.119957378949142
5,350,129.154966501488,0.0476549654681878
5,350,359.381366380463,0.0178041476758963
5,350,1000,0.00649100709934304
5,400,0.1,0.611392311453343
5,400,0.278255940220712,0.707363240241324
5,400,0.774263682681127,0.743385541084232
5,400,2.15443469003188,0.676533347376883
5,400,5.99484250318941,0.498203616794777
5,400,16.6810053720006,0.283372592542054
5,400,46.4158883361278,0.128882081097598
5,400,129.154966501488,0.0512432492824986
5,400,359.381366380463,0.0191510751755042
5,400,1000,0.00698292747345677
5,450,0.1,0.63475066067193
5,450,0.278255940220712,0.731769964569885
5,450,0.774263682681127,0.768472659444222
5,450,2.15443469003188,0.700367006036474
5,450,5.99484250318941,0.516996230656099
5,450,16.6810053720006,0.294669312164946
5,450,46.4158883361278,0.134180371041207
5,450,129.154966501488,0.0533786044240092
5,450,359.381366380463,0.0199533649391763
5,450,1000,0.00727603786529099
5,500,0.1,0.646449029609068
5,500,0.278255940220712,0.744131690858903
5,500,0.774263682681127,0.781374207668553
5,500,2.15443469003188,0.712838896258164
5,500,5.99484250318941,0.526983204595736
5,500,16.6810053720006,0.300735131674813
5,500,46.4158883361278,0.137040557395067
5,500,129.154966501488,0.0545339851546192
5,500,359.381366380463,0.0203878472706353
5,500,1000,0.00743482481340739
6,50,0.1,-0.0556991768262401
6,50,0.278255940220712,-0.00228929341538597
6,50,0.774263682681127,0.0270180849898129
6,50,2.15443469003188,0.0325960097411048
6,50,5.99484250318941,0.0238790549105278
6,50,16.6810053720006,0.0127922006311369
6,50,46.4158883361278,0.0055740799423169
6,50,129.154966501488,0.00217167455328327
6,50,359.381366380463,0.000805047617531557
6,50,1000,0.000292648281343285
6,100,0.1,-0.070652483551902
6,100,0.278255940220712,0.0256265643259445
6,100,0.774263682681127,0.0895375955119153
6,100,2.15443469003188,0.107870652984608
6,100,5.99484250318941,0.0867658648945145
6,100,16.6810053720006,0.0511494516770808
6,100,46.4158883361278,0.0237566548207319
6,100,129.154966501488,0.00955220888898135
6,100,359.381366380463,0.00358747390984468
6,100,1000,0.00131057176590847
6,150,0.1,0.0710188100525648
6,150,0.278255940220712,0.170916228550597
6,150,0.774263682681127,0.233566165933459
6,150,2.15443469003188,0.238048991890704
6,150,5.99484250318941,0.185855604054152
6,150,16.6810053720006,0.110569028907007
6,150,46.4158883361278,0.0520034376166746
6,150,129.154966501488,0.0210601976685876
6,150,359.381366380463,0.0079339447521794
6,150,1000,0.00290186963865456
6,200,0.1,0.235649616243785
6,200,0.278255940220712,0.334258222621948
6,200,0.774263682681127,0.390997826468033
6,200,2.15443469003188,0.378902549102154
6,200,5.99484250318941,0.293917269377504
6,200,16.6810053720006,0.176265823750893
6,200,46.4158883361278,0.0835500840739651
6,200,129.154966501488,0.0339775181965213
6,200,359.381366380463,0.0128228811257939
6,200,1000,0.00469318586135413
6,250,0.1,0.375194769027892
6,250,0.278255940220712,0.474152142582771
6,250,0.774263682681127,0.52789374519525
6,250,2.15443469003188,0.503893350756409
6,250,5.99484250318941,0.391918381768789
6,250,16.6810053720006,0.236888455853369
6,250,46.4158883361278,0.112958450691027
6,250,129.154966501488,0.0460762092916369
6,250,359.381366380463,0.0174106563212777
6,250,1000,0.00637534999166625
6,300,0.1,0.479359126348302
6,300,0.278255940220712,0.579731563372328
6,300,0.774263682681127,0.6328249578454
6,300,2.15443469003188,0.601582256785139
6,300,5.99484250318941,0.470040185982585
6,300,16.6810053720006,0.28595120986314
6,300,46.4158883361278,0.136967132714985
6,300,129.154966501488,0.0559928805162075
6,300,359.381366380463,0.0211770060228106
6,300,1000,0.00775715164176978
6,350,0.1,0.549120025757059
6,350,0.278255940220712,0.651185885545305
6,350,0.774263682681127,0.704893241160802
6,350,2.15443469003188,0.669911165059124
6,350,5.99484250318941,0.525685273007535
6,350,16.6810053720006,0.32138063431597
6,350,46.4158883361278,0.154440137758283
6,350,129.154966501488,0.0632356800455438
6,350,359.381366380463,0.0239317118844881
6,350,1000,0.00876833539597655
6,400,0.1,0.591329187960615
6,400,0.278255940220712,0.694865423443099
6,400,0.774263682681127,0.749584054387465
6,400,2.15443469003188,0.713034380365738
6,400,5.99484250318941,0.561415160745182
6,400,16.6810053720006,0.344424229919336
6,400,46.4158883361278,0.165887309842153
6,400,129.154966501488,0.0679962760033933
6,400,359.381366380463,0.0257447060299793
6,400,1000,0.00943416486789082
6,450,0.1,0.614506025626522
6,450,0.278255940220712,0.719095385238687
6,450,0.774263682681127,0.774729392376656
6,450,2.15443469003188,0.737719369295682
6,450,5.99484250318941,0.582212316275863
6,450,16.6810053720006,0.358002756516602
6,450,46.4158883361278,0.172679021969987
6,450,129.154966501488,0.0708295336700439
6,450,359.381366380463,0.0268250312685426
6,450,1000,0.00983110083362792
6,500,0.1,0.626091334433388
6,500,0.278255940220712,0.731331782512701
6,500,0.774263682681127,0.787609793896438
6,500,2.15443469003188,0.750581744815743
6,500,5.99484250318941,0.593227343860076
6,500,16.6810053720006,0.365280393456407
6,500,46.4158883361278,0.176343214176241
6,500,129.154966501488,0.072362636929123
6,500,359.381366380463,0.0274102925013031
6,500,1000,0.0100462333869288
7,50,0.1,-0.0652206677866771
7,50,0.278255940220712,-0.00890298199458373
7,50,0.774263682681127,0.0246235041700053
7,50,2.15443469003188,0.0338551596252456
7,50,5.99484250318941,0.0267287721605212
7,50,16.6810053720006,0.015170680854291
7,50,46.4158883361278,0.00686286901399921
7,50,129.154966501488,0.00272456301070693
7,50,359.381366380463,0.00101799062991118
7,50,1000,0.000371171549536815
7,100,0.1,-0.0867864433883694
7,100,0.278255940220712,0.0124706341650042
7,100,0.774263682681127,0.0831892967751168
7,100,2.15443469003188,0.110168710928816
7,100,5.99484250318941,0.0950823366752343
7,100,16.6810053720006,0.0597398941155495
7,100,46.4158883361278,0.029086140107603
7,100,129.154966501488,0.0120010032422356
7,100,359.381366380463,0.00455834582842896
7,100,1000,0.001672584185347
7,150,0.1,0.0543130165326382
7,150,0.278255940220712,0.157623680274666
7,150,0.774263682681127,0.228814262320701
7,150,2.15443469003188,0.245479594292743
7,150,5.99484250318941,0.203103906263317
7,150,16.6810053720006,0.128510602958016
7,150,46.4158883361278,0.0634667928209045
7,150,129.154966501488,0.0264198944758752
7,150,359.381366380463,0.0100750682933422
7,150,1000,0.00370258077419886
7,200,0.1,0.219072356387512
7,200,0.278255940220712,0.321664465124047
7,200,0.774263682681127,0.388487063557076
7,200,2.15443469003188,0.391778278435981
7,200,5.99484250318941,0.320532020299082
7,200,16.6810053720006,0.204327609444767
7,200,46.4158883361278,0.10181026721896
7,200,129.154966501488,0.0426002679820766
7,200,359.381366380463,0.0162820631176534
7,200,1000,0.00598889193540963
7,250,0.1,0.358532475310792
7,250,0.278255940220712,0.461853730062609
7,250,0.774263682681127,0.526879395836106
7,250,2.15443469003188,0.521060400286906
7,250,5.99484250318941,0.426606430369386
7,250,16.6810053720006,0.274113576229652
7,250,46.4158883361278,0.137523618438074
7,250,129.154966501488,0.0577576268624379
7,250,359.381366380463,0.0221103949091802
7,250,1000,0.00813765400743184
7,300,0.1,0.462478887287269
7,300,0.278255940220712,0.567416881374178
7,300,0.774263682681127,0.632614805758543
7,300,2.15443469003188,0.621710905020371
7,300,5.99484250318941,0.510866507346075
7,300,16.6810053720006,0.330470135657427
7,300,46.4158883361278,0.166657870985438
7,300,129.154966501488,0.0701828878736307
7,300,359.381366380463,0.026897686438171
7,300,1000,0.00990393984579233
7,350,0.1,0.531994712776335
7,350,0.278255940220712,0.638705325700332
7,350,0.774263682681127,0.705012170793582
7,350,2.15443469003188,0.691855130618219
7,350,5.99484250318941,0.570689306279595
7,350,16.6810053720006,0.371086271703144
7,350,46.4158883361278,0.187846531224741
7,350,129.154966501488,0.0792586800964535
7,350,359.381366380463,0.0304006553256522
7,350,1000,0.0111972349906753
7,400,0.1,0.573996730103352
7,400,0.278255940220712,0.682190558112803
7,400,0.774263682681127,0.749772168593949
7,400,2.15443469003188,0.735968563411515
7,400,5.99484250318941,0.60898328037828
7,400,16.6810053720006,0.397454124097793
7,400,46.4158883361278,0.201718791930755
7,400,129.154966501488,0.0852244403827653
7,400,359.381366380463,0.0327070056344849
7,400,1000,0.0120492634164149
7,450,0.1,0.597027581650116
7,450,0.278255940220712,0.706261317237798
7,450,0.774263682681127,0.774881242154893
7,450,2.15443469003188,0.76113332553056
7,450,5.99484250318941,0.631206311300565
7,450,16.6810053720006,0.412963620700334
7,450,46.4158883361278,0.209944032434517
7,450,129.154966501488,0.0887750845634107
7,450,359.381366380463,0.0340817857838371
7,450,1000,0.0125574389704431
7,500,0.1,0.608523661882128
7,500,0.278255940220712,0.718391126608515
7,500,0.774263682681127,0.787704493501984
7,500,2.15443469003188,0.77420081443769
7,500,5.99484250318941,0.642942053137235
7,500,16.6810053720006,0.421261656774701
7,500,46.4158883361278,0.214378803238018
7,500,129.154966501488,0.0906964078783391
7,500,359.381366380463,0.0348267989253159
7,500,1000,0.0128329791606515
8,50,0.1,-0.0735960772509285
8,50,0.278255940220712,-0.0151306648797336
8,50,0.774263682681127,0.0219201912725692
8,50,2.15443469003188,0.0344138945173413
8,50,5.99484250318941,0.0290002397743654
8,50,16.6810053720006,0.0173192253031129
8,50,46.4158883361278,0.00811445031482209
8,50,129.154966501488,0.00328201099905303
8,50,359.381366380463,0.00123619637254467
8,50,1000,0.000452142815625572
8,100,0.1,-0.100726023652327
8,100,0.278255940220712,0.000482841643951681
8,100,0.774263682681127,0.0764882075340476
8,100,2.15443469003188,0.110684572975459
8,100,5.99484250318941,0.101383408319386
8,100,16.6810053720006,0.0672756123507292
8,100,46.4158883361278,0.0342040013356361
